;00255726000175;BAIZA AGROPECUARIA LTDA;8;111301;RUA;HELENA;218;12 ANDAR CONJ 1202;VL OLIMPIA;4552000;SP;SAO PAULO;;;;;5
;00256231000160;NARITA'S BAR LTDA;8;322101;RUA;MARIA DAFRE;817;TERREO;V PRUDENTE;8210040;SP;SAO PAULO;;;;;5
;00256445000137;MARIA ADAUTA DA FONSECA;8;322101;RUA;DOMINGOS DE SANTA MARIA;239;;VILA GUARANI;4311050;SP;SAO PAULO;;;;;5
;00258332000170;BAR E RESTAURANTE DOMARI LTDA;8;322101;RUA;PRES COSTA PINTO;194;A;MOOCA;3108030;SP;SAO PAULO;;;;;5
;00258800000107;MASSAS GINUS LTDA;8;322101;RUA;GALILEIA;502;;CASA VERDE;2530000;SP;SAO PAULO;;;;;1
;00259126000185;BICLING'S LANCHONETE E PIZZARIA LTDA;8;322101;RUA;COSTA BARROS;359;;VL APINA;3210000;SP;SAO PAULO;;;;;5
;00259134000121;ANTONIO BORGES DOS SANTOS BAR E EMPORIO;8;322101;RUA;MARIA DE SAO JOSE CUNHA;251;;VILA BELA VISTA;2671050;SP;SAO PAULO;;;;;1
;00259401000160;BAR E LANCHONETE VERDAO LTDA;8;322101;RUA;TURIACU;1799;;AGUA BRANCA;5005001;SP;SAO PAULO;;;;;1
;00259425000110;BONNI & ALA BAR E LANCHES LTDA;2;322101;AVENIDA;WASHINGTON LUIZ;4645;;VL CONGONHAS;4627002;SP;SAO PAULO;;;;;1
;00260319000156;JOZINILDO GOMES DA SILVA;8;322101;RUA;DOM CARLOS GOUVEIA;19;;VL CONTINENTAL;2616110;SP;SAO PAULO;;;;;5
;00261512000101;ABILIO DE PAULA NASCIMENTO BAR E LANCHES;8;322101;RUA;ALFREDO MAIA;349;;KPONTE PEQUENA;1106010;SP;SAO PAULO;;;;;5
;00262237000140;FLOR DE LIS EMPREENDIMENTOS E PARTICIPACOES S/A;8;162899;RUA;CARLOS PETIT;356;CASA;VILA MARIANA;4110001;SP;SAO PAULO;011 5710656;;011 5754616;;5
;00263083000101;V V DE SOUSA BAR E MERCEARIA;8;322101;RUA;CESARIO ALVIM;289;;BELENZINHO;3054000;SP;SAO PAULO;;;;;5
;00264286000112;AGROPECUARIA ITACURU LTDA;8;162899;RUA;CASTILHO CABRAL;35;5º ANDAR;VILA PROGREDIOR;5615080;SP;SAO PAULO;1131385100;;;;5
;00264587000146;CONFECCOES FIAMA LTDA;8;111301;RUA;NELSON BRISSAC;29;;PQ REGINA;5773110;SP;SAO PAULO;;;;;5
;00264684000139;AIRTON MAXIMO AVICULTURA;4;155501;ESTRADA;DE CAMPINAS;LT16;QD P;JARAGUA;5185000;SP;SAO PAULO;;;;;1
;00265296000172;PEDRO CHIGUENOBU GAKIYA BAR;8;322101;RUA;GUARIZINHO;144;;CASA VERDE;2530010;SP;SAO PAULO;;;;;5
;00268407000102;RICARDO NOCAIS CHURRASQUINHO;8;322101;RUA;D SEBASTIAO DO REGO;68;CASA 01 E 02;VILA GUMERCINDO;4129000;SP;SAO PAULO;;;;;1
;00268450000160;JOSE ALBERI DA SILVA;8;322101;RUA;VIDEIRA;43;;CIDADE PATRIARCA;3564050;SP;SAO PAULO;;;;;5
;00270409000128;CICERO JOSE DA SILVA REFRIGERACAO;8;122900;RUA;ALDEIA DA FORMIGA;35;;ITAQUERA;8290000;SP;SAO PAULO;;;;;5
;00270453000138;JOSE DE MOURA CAVALCANTI;8;322101;RUA;FIGUEIRA DA POLINESIA;621;;JD MATARAZZO;3813000;SP;SAO PAULO;;;;;5
;00273330000150;MERCEARIA ARARIMA LTDA;8;322101;RUA;ARARIMA;39;;CHORA MENINO;2466020;SP;SAO PAULO;;;;;5
;00275124000180;SERCA EMPREENDIMENTOS E PARTICIPACOES LTDA;2;111301;AVENIDA;IPIRANGA;795;5 AND. CJTOS 501/5;CENTRO;1039000;SP;SAO PAULO;;;;;1
;00275462000111;BAR SALIM BENEVIDES LTDA;8;322101;RUA;TEREZINHA;136;;VILA MATIAS;3382180;SP;SAO PAULO;;;;;5
;00275469000133;BAR E LANCHES AZUL DO MAR LTDA;8;322101;RUA;BUENO DE ANDRADE;34;LOJA 63;ACLIMACAO;1526000;SP;SAO PAULO;;;;;5
;00278153000103;MADONAS BAR E LANCHES LTDA;4;322101;AVENIDA;SAO JOAO;439;SUB-SOLO LOJA 61;CENTRO;4755010;SP;SAO PAULO;;;;;1
;00278518000191;SANTILHA STINGUEL DA SILVA-BAR E LANCHES;8;322101;RUA;RIBEIRAO DAS ALMAS;387;;VL PALMEIRAS;2728090;SP;SAO PAULO;;;;;5
;00281040000159;CAMANDUIRA COMERCIO DE PLANTAS LTDA;4;230600;RUA;CASTRO DELGADO;107;;ALTO DE PINHEIROS;5465010;SP;SAO PAULO;;;;;1
;00281077000187;BIG MONACO BAR E LANCHES LTDA;8;322101;RUA;DOS PINHEIROS;1384;;PINHEIROS;5422002;SP;SAO PAULO;;;;;5
;00281203000101;BAR E CAFE CARNOT LTDA;8;322101;RUA;CARNOT;39;;PARI;3032030;SP;SAO PAULO;;;;;5
;00284283000140;BAR E LANCHES A R LTDA;8;322101;AVENIDA;GAL PENHA BRASIL;3595;;JD RECANTO;2673000;SP;SAO PAULO;;;;;1
;00288653000118;FAVORAVEL BAR E LANCHONETE LTDA;8;322101;PRACA;EUROTIDES DE CAMPOS;975;;JD BRASIL;2227010;SP;SAO PAULO;;;;;5
;00288676000122;IVANILDO ANTONIO DE BARROS;8;322101;AVENIDA;ANGELO DI VERNIERI;114;;JD MONT KEMEL;5635000;SP;SAO PAULO;;;;;1
;00292278000180;JOSE JUSTINO DA SILVA BAR;8;322101;RUA;ITAJUIBE;1484;;ITAIM PAULISTA;8142000;SP;SAO PAULO;;;;;5
;00292834000118;BAR BOM NOME LTDA;4;322101;RUA;JOAO DE ARAUJO;662;;SANTO AMARO;4469000;SP;SAO PAULO;;;;;5
;00297863000172;ELZIR DE CALDAS-BAR;8;322101;AVENIDA;JACANA;194;;JACANA;2273000;SP;SAO PAULO;;;;;1
;00308815000132;BAR CLARIZE LTDA;8;322101;RUA;DR ALMEIDA NOBRE;62;;CASA VERDE ALTA;2543150;SP;SAO PAULO;;;;;5
;00311132000134;BAR E LANCHES CHICOBOM LTDA;4;322101;RUA;MASSIMO AZEGLIO;3;A;JD VAZ DE LIMA;5833220;SP;SAO PAULO;;;;;1
;00313779000103;INTERBANC AGROPECUARIA LTDA;2;152102;ALAMEDA;LORENA;638;ANDAR 7;JARDIM PAULISTA;1424002;SP;SAO PAULO;11 50580550;;11 55716104;DPLEGAL@OLIVEIRASCONTABIL.COM.BR;1
;00313944000119;HELENA LUZIA BARNABE;8;322101;RUA;ANA CLARA;373;;VL INDUSTRIAL;3205000;SP;SAO PAULO;;;;;5
;00315354000125;BAR E LANCHES 2 IRMAOS CARLILTON LTDA;8;322101;RUA;SOLD CRISTOVAO M GARCIA;460;;PQ NOVO MUNDO;2187090;SP;SAO PAULO;;;;;1
;00318930000198;ARISTON CAFE E REFEICOES LTDA;8;322101;RUA;SANSAO ALVES DOS SANTOS;444;;BROOKLIN;4571090;SP;SAO PAULO;;;;;1
;00319456000119;TAMBORES DE FOGO REGGAE BAR LTDA;8;322101;RUA;WISARD;557;;VL MADALENA;5434000;SP;SAO PAULO;;;;;5
;00320006000146;BAR E LANCHES KEROSCO LTDA;3;322101;RUA;JOAO BOEMER;464;;PARI;3018000;SP;SAO PAULO;;;;;1
;00320286000192;A R DE CARVALHO BAR;8;322101;RUA;AUGUSTA;888;TERREO;CONSOLACAO;1304001;SP;SAO PAULO;;;;;5
;00320526000159;SOLUMAC MANUTENCAO DE EQUIPAMENTOS S/C LTDA;8;133402;RUA;CEL CARLOS AMBROGI;126;;PIRITUBA;2969130;SP;SAO PAULO;;;;;5
;00321090000112;SANDRA APARECIDA ROMERO LOPES;4;322101;RUA;DOM JOAQUIM DE OLIVEIRA;228;;VL GUILHERMINA;3547050;SP;SAO PAULO;;;;;1
;00323975000150;AGROPECUARIA CAMPINA DO NORTE LTDA;8;162899;ALAMEDA;MINISTRO ROCHA AZEVEDO;38;ANDAR 9 APT 901;CERQUEIRA CESAR;1410000;SP;SAO PAULO;11 33316795;;;;5
;00325377000110;BAR E LANCHES R&K LTDA;8;322101;RUA;BELA CINTRA;1693;;CONSOLACAO;1410001;SP;SAO PAULO;;;;;5
;00331677000102;LANCHONETE LA'FONTANA DO IPIRANGA LTDA;8;322101;RUA;DOS SOROCABANOS;356;;IPIRANGA;4202000;SP;SAO PAULO;;;;;5
;00331838000168;TREVISO AGRO PECUARIA LTDA;8;151201;ALAMEDA;MIN ROCHA AZEVEDO;988;CJ 602;JD PAULISTA;1410002;SP;SAO PAULO;;;;;5
;00337578000138;EVALDO PATRICIO DA SILVA;8;322101;RUA;IRMAOS PILA;495;;VL MAZZEI;2309000;SP;SAO PAULO;;;;;5
;00338101000177;LUIZ CARLOS ROMANHA BAR E LANCHONETE;8;322101;RUA;CEL ERNESTO DUPRAT;335;;SAO MATEUS;3959020;SP;SAO PAULO;;;;;5
;00342556000166;ROYAL PALACE AMERICAN BAR LTDA;8;322101;AVENIDA;IRAI;407;411;MOEMA;4082001;SP;SAO PAULO;;;;;5
;00342714000188;HOTEL VALE VERDE LTDAME;4;311601;PRACA;DAS BANDEIRAS;39;;CENTRO;1007020;SP;SAO PAULO;;;;;1
;00342875000171;TOP AGROPECUARIA S/A;2;159899;RUA;JOAQUIM FLORIANO;243;10 AND CJ 106;ITAIM BIBI;4534001;SP;SAO PAULO;;;;;5
;00343227000130;PAULO JANUARIO CAVALCANTE AVICULTURA;4;155501;AVENIDA;IPE ROXO;323;A;ITAIM PAULISTA;8140200;SP;SAO PAULO;;;;;1
;00344579000100;ESMERALDA ALVES DOS SANTOS;8;322101;AVENIDA;CUPECE;5369;;JD MIRIAM;4365000;SP;SAO PAULO;;;;;5
;00345812000179;ELITRIMEC REPRESENTACOES LTDA;8;161099;RUA;AGISSE;268;APTO 21;VL MADALENA;5439010;SP;SAO PAULO;;;;;5
;00346259000199;CAFETERIA REQUINTE LTDA;8;322101;RUA;BARAO DO TRIUNFO;520;;BROOKLIN;4602002;SP;SAO PAULO;;;;;5
;00347115000238;SOCIEDADE COMERCIAL DO ROCHEDO LTDA;2;161099;RUA;JOSE MARIA LISBOA;1000;CJ 103;JARDINS;1423001;SP;SAO PAULO;;;;;5
;00347115000319;SOCIEDADE COMERCIAL DO ROCHEDO LTDA;2;162899;RUA;JOSE MARIA LISBOA;1000;10 ANDAR SL 103;JARDINS;1423001;SP;SAO PAULO;011 2512866;;011 2897124;;5
;00347571000105;BAR E LANCHES RODRIGUES E ALMEIDA LTDA;4;322101;RUA;RIBEIRAO DAS ALMAS;236;;VL PALMEIRA;2728100;SP;SAO PAULO;;;;;1
;00349228000191;MARIA HILDA DA SILVA BAR;8;322101;RUA;ANTONIO FOUTANA;511;;CJ J BONIFACIO;8250510;SP;SAO PAULO;;;;;5
;00349351000102;REINALDO FERREIRA SIMOES;2;322101;ESTRADA;DA COLONIA;191;;PARELHEIROS;4892000;SP;SAO PAULO;;;;;1
;00349735000125;LANCHONETE FREEBOOTER LTDA;4;322101;AVENIDA;SAPOPEMBA;6734;;VL HELOISA;3374001;SP;SAO PAULO;;;;;1
;00350592000171;FLORESTADORA CARACA LIMITADA;8;210101;AVENIDA;INTERLAGOS;4455;;SANTO AMARO;8210040;SP;SAO PAULO;;;;;5
;00353088000125;AUGUSTO FERNANDES DE OLIVEIRA BAR;4;322101;RUA;ALTO DE MONTALEGRE;130;;LAUZANE PAULISTA;2443050;SP;SAO PAULO;;;;;5
;00353552000183;PETISQUERIA CHOPP LESTE LTDA;8;322101;RUA;CARLOS SILVA;8;;CHAC-CALIFORNIA;3405040;SP;SAO PAULO;;;;;5
;00354559000110;MAURO ALMEIDA NASCIMENTO APERITIVOS;8;322101;RUA;BRIGADEIRO JORDAO;704;A;IPIRANGA;4210000;SP;SAO PAULO;;;;;5
;00359397000102;CIDA PENSAO E REFEICAO LTDA;8;311601;RUA;GABRIEL PIZA;282;;SANTANA;2036010;SP;SAO PAULO;;;;;5
;00361855000148;WIN AMERICAN BAR LTDA;8;322101;ALAMEDA;DOS PAMARIS;30;;INDIANOPOLIS;4086020;SP;SAO PAULO;;;;;5
;00363005000189;DI ITALIAN PIZZERIA E ROTISSERIA LTDA;4;322101;RUA;INACIO CERVANTE;1043;LOJA 03;PQ IPE;5572000;SP;SAO PAULO;;;;;1
;00364949000170;SERGIO GOMES CHAVES;4;322101;RUA;ACURUI;274;;VL FORMOSA;3355000;SP;SAO PAULO;;;;;1
;00364963000174;DARIVALDO DE SOUSA RIBEIRO BAR;4;322101;RUA;FRANKLIN DO AMARAL;7;;V N CACHOEIRINHA;2479000;SP;SAO PAULO;;;;;1
;00365481000139;LANCHONETE POUCAS & BOAS LTDA;8;322101;RUA;DES BANDEIRA DE MELLO;522;;SANTO AMARO;4743001;SP;SAO PAULO;;;;;5
;00366077000180;GRAOSUL COMERCIO INDUSTRIA E ARMAZENAGEM LTDA;2;161099;RUA;LIBERO BADARO;377;25 AND.CJ.2501;CENTRO;1009000;SP;SAO PAULO;;;;;1
;00366360000101;ANA MARIA FERRAZ LANCHES E BEBIDAS;8;322101;RUA;BARAO DE JAGUARA;975;;CAMBUCI;1520010;SP;SAO PAULO;;;;;5
;00367019000170;ALANN IND E COM DE PECAS LTDA;8;153902;AVENIDA;HENRI JANOR;413;;JACANA;2271040;SP;SAO PAULO;;;;;5
;00368362000130;BAR E LANCHES R T LTDA;4;322101;RUA;BRIG A V PEDERNEIRAS;245;;JARDIM BOTUCATU;4173000;SP;SAO PAULO;;;;;1
;00371017000155;BAR E LANCHES TUDO A MAO LTDA;4;322101;AVENIDA;GUAPIRA;615;;JACANA;2265001;SP;SAO PAULO;;;;;1
;00372388000151;R.H. PECAS AUTOMOTIVAS LTDA;8;135100;RUA;DOS RAINUNCULOS;207;;VILA ALPINA;3204090;SP;SAO PAULO;;;;;5
;00376071000193;ESCOLA DE RECR INFANTIL BRINCADEIRA DE CRIANCA S/C LTDA;8;210101;RUA;PROF MILTON DE OLIVEIRA;100;;VL GRANADA;3659170;SP;SAO PAULO;;;;;5
;00380598000191;MARCOS ANTONIO GONCALVES BAR;8;322101;RUA;PANGARE;54;;BUTANTA;5360130;SP;SAO PAULO;;;;;5
;00382075000184;SOCIEDADE COMERCIAL AJJ S.A;2;151201;ALAMEDA;SANTOS;1787;CONJ. 91;CERQUEIRA CESAR;1419002;SP;SAO PAULO;;;;;5
;00382727000180;BAR DO TORO LTDA;8;322101;TRAVESSA;JUPATIS;46;;JABAQUARA;4377200;SP;SAO PAULO;;;;;5
;00382876000140;JOSE RIBAMAR DA SILVA-LANCHONETE;8;322101;RUA;DR VICENTE GIACAGLINE;1037;;VL ALPINA;3207000;SP;SAO PAULO;;;;;5
;00384647000164;JOSE TIMOTEO LIRA;4;322101;RUA;ALBERTINA V S GORDO;9;;VILA AURORA;2410000;SP;SAO PAULO;;;;;1
;00389044000155;BAR E LANCHES PARA TODOS Y LTDA;8;322101;RUA;SERRA DO JAIRE;1106;;AGUA RASA;3175001;SP;SAO PAULO;;;;;5
;00389259000176;RAFARED REPRESENTACOES COMERCIAIS LTDA;4;161099;RUA;DO ORATORIO;464;BL II APTO. 24;MOOCA;3161010;SP;SAO PAULO;;;;;1
;00393289000156;ALEXANDRE ROBERTO ARCENCIO BAR;4;322101;RUA;BARRA DE SANTA ROSA;407;;VL CISPER;3817010;SP;SAO PAULO;;;;;1
;00398280000138;HIDRO NORTE CONSERVADORA DE BOMBAS HIDRAULICAS LTDA;8;311601;RUA;HELENA DO SACRAMENTO;885;;MANDAQUI;2433020;SP;SAO PAULO;;;;;1
;00407011000190;HARMONY AMERICAN BAR LTDA;8;322101;AVENIDA;NOVE DE JULHO;3279;TERREO;JD PAULISTA;1407000;SP;SAO PAULO;;;;;5
;00407764000104;CASA PEDRA ASSESSORIA EMPRESARIAL S/C LTDA;8;161099;RUA;SAGUAIRU;868;;CASA VERDE;2514000;SP;SAO PAULO;;;;;5
;00408863000283;ALG COMERCIO DE ALIMENTOS LTDA;2;311601;RUA;RAMONDETTI GIACOMO;156;;VL DALVA;5387110;SP;SAO PAULO;;;;;1
;00414872000104;BAR E MERCEARIA RELOGIO DO SOL LTDA;8;322101;RUA;FILOMENA FONSARO;185;;PERUS;8210040;SP;SAO PAULO;;;;;5
;00415040000102;BAR E LANCHES LISCA LTDA;8;322101;RUA;SOUZA CALDAS;111;;BRAS;3025040;SP;SAO PAULO;;;;;5
;00418230000175;CALUH INDUSTRIA DE PECAS LTDA;8;122900;RUA;JACOME TELES DE MENEZES;520;SOB LOJA SALAO 02;PQ BOTURUSSU;3759030;SP;SAO PAULO;;;;;5
;00418553000169;BAR E RESTAURANTE CUMBUCA DOURADA LTDA;8;322101;RUA;SETE DE ABRIL;125;LJ 14;CENTRO;1043000;SP;SAO PAULO;;;;;5
;00419794000122;MY LADY BAR E DRINK'S LTDA;8;322101;RUA;ALVARO DE CARVALHO;111;;CENTRO;1050070;SP;SAO PAULO;;;;;5
;00424518000152;J. E. GOMES CASTRO BAR;8;322101;RUA;DOM BENTO PICKEL;1208;;CASA VERDE ALTA;2544000;SP;SAO PAULO;;;;;5
;00426074000194;BAR E LANCHES VALDO & CEARA LTDA;8;322101;RUA;ESTEFANO;62;;CAMBUCI;1521030;SP;SAO PAULO;;;;;5
;00426186000145;PAD ALPHA REPRESENTACOES COMERCIAIS LTDA;8;161099;RUA;DR MARIO MOURAO;184;;PQ JABAQUARA;4357000;SP;SAO PAULO;;;;;5
;00427071000175;STANDER LUZ INDUSTRIA E COMERCIO, DE LUSTRES LTDA;8;134200;RUA;JOSE BORGES DA SILVA;29;LJ.2;VL.BORGES;5546060;SP;SAO PAULO;;;;;1
;00427949000172;J VALENTIM DE OLIVEIRA BAR;4;322101;RUA;JOSE PEREIRA GOMES;1720;C1;JD DAS OLIVEIRAS;8111000;SP;SAO PAULO;;;;;5
;00429996000155;GIVE LTDA;8;133402;RUA;PINHEIROS DO PARANA;614;SALA 01;PRQ GUARANI;8235580;SP;SAO PAULO;;;;;5
;00431087000151;MARCOS ALBINO DE OLIVEIRA ROZA;8;322101;RUA;SGTO H AURELIO SAMPAIO;373;;MASCARENHAS MORAES;3977220;SP;SAO PAULO;;;;;5
;00431193000135;EUNICE DA COSTA;8;322101;RUA;JOSE ANTONIO VALADARES;1448;;VILA LIVIEIRO;4185000;SP;SAO PAULO;;;;;5
;00440671000173;O M DOS SANTOS BAR;4;322101;RUA;MORRETE;229;;ITAIM PAULISTA;8140430;SP;SAO PAULO;;;;;1
;00441833000198;MARIA ROSALINA COSTA FERREIRA MACHADO;8;322101;RUA;GRAMANE;91;;GUAIANASES;8411430;SP;SAO PAULO;;;;;5
;00441844000178;RRC-SNOOKER BAR LTDA;8;322101;AVENIDA;AMADOR BUENO DA VEIGA;784;SOBRE LOJA;PENHA;3636000;SP;SAO PAULO;;;;;5
;00443167000127;COXAS BAR LTDA;8;322101;RUA;JOSE CESARI;168;;VL CURUCA VELHA;8030740;SP;SAO PAULO;;;;;5
;00447283000114;BAR E MERCEARIA MANCILHA LTDA;8;322101;RUA;MURILO FURTADO;428;;PARQUE VITORIA;2270000;SP;SAO PAULO;;;;;1
;00447328000150;ASK SISTEMAS E AUTOMACOES INDUSTRIAIS LTDA;4;131800;AVENIDA;CELSO DOS SANTOS;816;;VILA ERMELINDA;4658241;SP;SAO PAULO;;;;;1
;00448804000158;JOAQUIM EIKITI GOIA PRESENTES;8;230600;AVENIDA;LUIS PIRES DE MINAS;821;;JD IMPERADOR;3933070;SP;SAO PAULO;;;;;5
;00448807000191;JOSE DA ENCARNACAO BAR;8;322101;RUA;ALONSO PERES;236;;VILA SABRINA;2161020;SP;SAO PAULO;;;;;5
;00449020000144;MARCELO JOSE DE SOUZA BAR E LANCHES;8;322101;RUA;JUTAIRAMA;49;;CIDADE LIDER;3587090;SP;SAO PAULO;;;;;1
;00449428000116;DECIO DO CARMO BAR;8;322101;AVENIDA;AGUA FRIA;972;;TUCURUVI;2332000;SP;SAO PAULO;;;;;5
;00452062000134;MARIVONE DA ROCHA;8;322101;RUA;FILHAS DO SAG. CORACAO;219;;VL FORMOSA;3364000;SP;SAO PAULO;;;;;5
;00452198000144;FLAVIO ALAELCO FRAZAO BEZERRA;8;122900;RUA;TIJUAPE;759;;MORRO DO INDIO;5873380;SP;SAO PAULO;;;;;5
;00452345000186;DIRCE SALLES PAZZINE;4;322101;AVENIDA;CARLOS LACERDA;994;;VILA PIRAJUSSARA;5789000;SP;SAO PAULO;;;;;1
;00452448000146;JOAO BATISTA DE MEDEIROS BAR;8;322101;RUA;MOGI MIRIM;98;;AGUA RASA;3187040;SP;SAO PAULO;;;;;1
;00452589000169;EL PASO AMERICAN BAR LTDA;8;322101;AVENIDA;VEREADOR JOSE DINIZ;3756;;CAMPO BELO;4604007;SP;SAO PAULO;;;;;5
;00454016000174;AURO SINZATO;8;159801;RUA;JOAO VIEIRA PRIOSTE;29;;VL. CARRAO;3429000;SP;SAO PAULO;;;;;5
;00454903000142;GIULIANO GOMES;8;322101;RUA;D.JOSE DE MORAIS TORRES;307;;CASA VERDE;2545030;SP;SAO PAULO;;;;;5
;00456492000124;BAR E LANCHES ESTEVES & MAGNOLI LTDA;8;322101;RUA;LINO COUTINHO;842;;IPIRANGA.;4207001;SP;SAO PAULO;;;;;5
;00458032000216;MATOLA PARTICIPACOES LTDA.;8;116499;RUA;JERONIMO DA VEIGA;384;4 ANDAR;CHAC. ITAIM;4536001;SP;SAO PAULO;;;;;5
;00458607000110;LUCIDIO CALIXTO DOS SANTOS BAR E LANCHONETE;8;322101;ESTRADA;MOGI DAS CRUZES;153;;VL. RIO BRANCO;4633040;SP;SAO PAULO;;;;;5
;00458728000161;CLAUDINEI DE ABREU;8;163600;RUA;PEDRO BELEGARDE;398;;TATUAPE;3317080;SP;SAO PAULO;;;;;1
;00464951000111;BENEDICTO LOPES DE OLIVEIRA BAR;8;322101;RUA;TIBURCIO DE SOUZA;1112;;ITAIM PAULISTA;8140000;SP;SAO PAULO;;;;;5
;00465668000104;AGROPECUARIA SERRA DOS IRMAOS LTDA;4;162899;RUA;ALAGOAS;46;;HIGIENOPOLIS;1242000;SP;SAO PAULO;;;;;5
;00465707000173;RAIMUNDO RODRIGUES DE SOUZA BAR E MERCEARIA;8;322101;RUA;CARLOS MAZER;41;;ITAQUERA;8290000;SP;SAO PAULO;;;;;1
;00471877000160;BAR E LANCHES ITARUBI LTDA;8;322101;RUA;ITAUNA;146;;VL MARIA;2111030;SP;SAO PAULO;;;;;5
;00472652000129;R BORGES DE SOUSA LANCHONETE;8;322101;RUA;PAUVA;16;;VL.JAGUARA;5116000;SP;SAO PAULO;;;;;5
;00474300000374;AGRICOLA FAMOSA LTDA;3;131800;RUA;ITAPOLIS;808;;PACAEMBU;1245000;SP;SAO PAULO;;;;;5
;00478117000185;AQUA AQUICULTURA INDUSTRIA E COMERCIO LTDA;8;161099;AVENIDA;CABO ADAO PEREIRA;95;;VILA ZATT;2936000;SP;SAO PAULO;;;;;5
;00479940000105;BAR E MERCEARIA CERVEJADA LTDA;8;322101;RUA;EVORA;61;;JD SILVEIRA;8210040;SP;SAO PAULO;;;;;1
;00484082000197;MARIA NILMA SIQUEIRA BAR E LANCHES;8;322101;RUA;SAO MAGNO;36;;JD CLIMAX;4173090;SP;SAO PAULO;;;;;5
;00484098000108;MARCOS PATRICIO SOTO PAREDES;4;322101;RUA;EUGENIO DE MEDEIROS;400;;SANTO AMARO;5424010;SP;SAO PAULO;;;;;1
;00484158000184;FAFOS BAR LTDA;8;322101;RUA;DR SAUL DE CAM NEVES;35;;VL CONSTANCIA;3755100;SP;SAO PAULO;;;;;5
;00487863000135;MONDEC REPRESENTACOES LTDA;8;161099;RUA;ANDRE FERREIRA;55;;VL CARRAO;3447050;SP;SAO PAULO;;;;;5
;00489529000110;ANTONIA DE JESUS FERNANDES SILVA;8;322101;RUA;CRISTOVAO BEZERRA DANTA;426;;PQ VITORIA;2270000;SP;SAO PAULO;;;;;5
;00490204000158;CATINE BAR E MERCEARIA LTDA;8;322101;RUA;BICA DE PEDRA;50;;VL POMPEIA;3805070;SP;SAO PAULO;;;;;1
;00493246000142;ELETRONICA NAUVOO LTDA;8;133402;RUA;ERASMO GRASSER;4;;JD IMBE;8210040;SP;SAO PAULO;;;;;5
;00495567000186;BAR E LANCHONETE BARTO LTDA;8;322101;RUA;SARGENTO MANUEL CHAGAS;167;A;PQ NOVO MUNDO;2179040;SP;SAO PAULO;;;;;5
;00496258000120;BAR E MERCEARIA CAROLLINY LTDA;8;322101;RUA;MANOEL DE ALMEIDA;681;;VILA GUILHERME;2075041;SP;SAO PAULO;;;;;5
;00498895000136;LENOIR CARLOS GIACOMIN REPRESENTACOES;8;161099;RUA;ANTONIO T CASTRO;11;;JD GUANHEMBU;4821100;SP;SAO PAULO;;;;;5
;00498914000124;XAMBERLU BAR E LANCHES LTDA;8;322101;RUA;HONORIO BICALHO;226;;VILA DAS MERCES;4160120;SP;SAO PAULO;;;;;5
;00501868000175;BAR E LANCHES PONTO LINHARES LTDA;8;322101;AVENIDA;PRES JOAO GOULART;689;;JD NIZIA;4823360;SP;SAO PAULO;;;;;5
;00504286000142;OVIDIO MANESCO;4;322101;RUA;BALTAR;393;;VL CALIFORNIA;3209010;SP;SAO PAULO;;;;;1
;00507600000140;VERA LUCIA FELIX;8;322101;RUA;N SRA DAS GRACAS;184;;FERREIRA;5524100;SP;SAO PAULO;;;;;5
;00516547000144;OLIVEIRO JOSE DE OLIVEIRA BAR;8;322101;RUA;SANTIGAL;429;;LAUZANE;2440070;SP;SAO PAULO;;;;;5
;00516871000162;BAR E LANCHES SANPIN LTDA;4;322101;AVENIDA;EDU CHAVES;697;;PQ EDU CHAVES;2229050;SP;SAO PAULO;;;;;1
;00519542000175;ALUIZIO ANTONIO DOS SANTOS BAR;8;322101;AVENIDA;FRANCISCO MUNHOZ FILHO;685;A;CIDADE LIDER;8280000;SP;SAO PAULO;;;;;5
;00527666000100;CANILE & LABYT LTDA;8;161099;RUA;RIO BONITO;1611;SL 1;PARI;3023000;SP;SAO PAULO;;;;;5
;00531661000143;FORNECIMENTO DE REFEICOES RUFINO E NAVARRO LTDA;4;322101;RUA;GUARDA DOS FERREIROS;45;A;VL ROBERTINA;3807390;SP;SAO PAULO;;;;;1
;00533622000185;CORUS AGROFLORESTAL S.A.;2;210101;RUA;JERONIMO DA VEIGA;164;CONJ 16 F PARTE;JARDIM EUROPA;4536900;SP;SAO PAULO;11 51808900;11 51808900;11 51808900;FISCAL@CORUS.COM.BR;5
;00535688000104;F E A REPRESENTACAO COMERCIAL LTDA;8;161099;RUA;NEI JOSE BORGES;37;;VL SAO JOSE;4836140;SP;SAO PAULO;;;;;5
;00539369000177;C.F.O. ASSESSORIA EM GESTAO INDUSTRIAL SC LTDA;8;111301;RUA;GEORGIA;2033;;BROOKLIN PAULISTA;4559012;SP;SAO PAULO;;;;;5
;00540907000143;BERTH REPRESENTACOES LTDA;8;161099;RUA;DR OCTACILIO C LOPES;175;;JD SAO LUIZ;5844180;SP;SAO PAULO;;;;;5
;00542937000199;FLORMAR FLORESTAL LTDA;4;230600;RUA;PADRE JOAO MANUEL;450;10 ANDAR /SALA 106-B;CERQUEIRA CESAR;1411001;SP;SAO PAULO;;;;;5
;00544319000188;BA O BAR LANCHES LTDA;4;322101;RUA;EDSON DIAS;35;;PINHEIROS;5421060;SP;SAO PAULO;;;;;1
